,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,close,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume,volume
symbol,ADM,AGCO,ALCO,ANDE,BG,BGS,BRFS,CAG,CALM,CF,CVGW,DAR,DE,FDP,FLO,HAIN,HRL,INGR,JBSAY,JJSF,JVA,KHC,LANC,LNN,MDLZ,MKC,MOS,PFGC,POST,PPC,SEB,SENEA,SMG,STKL,SYY,THS,TSCO,TSN,UL,UNFI,WW,ADM,AGCO,ALCO,ANDE,BG,BGS,BRFS,CAG,CALM,CF,CVGW,DAR,DE,FDP,FLO,HAIN,HRL,INGR,JBSAY,JJSF,JVA,KHC,LANC,LNN,MDLZ,MKC,MOS,PFGC,POST,PPC,SEB,SENEA,SMG,STKL,SYY,THS,TSCO,TSN,UL,UNFI,WW
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-11,63.97,124.5,34.9,31.88,84.94,29.38,4.8,33.55,34.58,62.14,36.59,72.41,332.59,33.36,24.95,43.75,41.92,95.62,13.64,152.88,4.55,36.78,172.69,154.22,59.42,78.42,41.92,46.93,104.76,28.8,4114.52,51.99,148.59,8.77,82.86,39.31,193.53,78.34,52.5,47.13,18.2,1955353.0,354204.0,29759.0,133434.0,689661.0,324162.0,2086781.0,3772685.0,191060.0,2980909.0,187011.0,655931.0,1052083.0,58845.0,1373200.0,762274.0,1600723.0,250846.0,31432.0,30347.0,25737.0,4466527.0,57749.0,32811.0,5266371.0,1008456.0,6039565.0,1144803.0,351822.0,275215.0,574.0,9290.0,244910.0,481291.0,1463293.0,199904.0,782006.0,1269350.0,1453239.0,486102.0,1632776.0
2021-10-12,63.39,124.06,34.5,31.79,84.47,29.53,4.78,33.41,34.85,60.9,37.81,73.14,330.6,33.48,25.07,44.72,42.31,95.82,13.78,151.35,4.62,36.78,171.86,154.6,59.67,78.1,41.45,47.72,105.7,28.88,4166.99,52.65,150.47,8.88,83.06,39.66,193.29,79.24,52.28,46.28,18.27,2080189.0,566024.0,20427.0,181675.0,619655.0,390900.0,1315615.0,3089165.0,164970.0,3146919.0,254616.0,563139.0,1409965.0,88226.0,1925289.0,619650.0,2290007.0,356168.0,17763.0,33188.0,51651.0,4657188.0,50485.0,28266.0,6343278.0,1453428.0,5026336.0,1031219.0,355141.0,318831.0,1949.0,16730.0,268560.0,311547.0,1794986.0,301089.0,533398.0,2028347.0,1531003.0,546473.0,876915.0
2021-10-13,62.92,125.28,34.41,30.7,84.06,29.4,4.84,33.16,34.54,60.35,38.3,72.67,329.0,33.37,25.41,44.77,42.36,94.55,13.88,149.86,4.69,36.8,171.41,156.09,59.96,78.89,40.73,47.36,105.89,28.97,4279.41,51.86,146.68,8.71,81.84,39.61,194.94,79.31,52.97,44.58,18.82,2172807.0,377522.0,58379.0,194396.0,844177.0,351235.0,2375633.0,3654138.0,142765.0,2369726.0,140777.0,1011585.0,1771945.0,69826.0,1749893.0,405195.0,2545232.0,363051.0,48131.0,42202.0,32302.0,3918017.0,59954.0,32018.0,5638972.0,1092504.0,5554721.0,682207.0,377757.0,427238.0,626.0,14810.0,320255.0,265099.0,1603402.0,300248.0,592547.0,1336382.0,1899439.0,758926.0,852581.0
2021-10-14,64.17,127.29,34.65,31.29,85.87,29.46,4.67,33.8,34.61,60.54,39.12,74.13,329.77,33.77,25.3,45.5,42.88,96.43,13.71,152.58,4.69,37.26,173.82,159.31,60.63,80.26,41.39,47.1,105.76,29.15,4179.02,52.07,148.58,8.43,82.23,40.18,197.29,79.7,53.14,44.5,18.81,1971722.0,413871.0,19215.0,74587.0,862914.0,355211.0,2833203.0,3709704.0,156180.0,2267130.0,148994.0,944114.0,2403986.0,69138.0,900271.0,568869.0,3926250.0,245182.0,17567.0,55308.0,9787.0,4015117.0,63830.0,35574.0,4941470.0,1096286.0,4001835.0,754754.0,429498.0,279155.0,632.0,13886.0,354679.0,771385.0,1417953.0,260891.0,567091.0,1059036.0,1636364.0,725523.0,692018.0
2021-10-15,63.95,128.32,34.41,31.23,85.62,28.81,4.8,33.25,35.05,59.0,38.58,74.26,332.76,33.52,24.97,45.15,42.66,96.88,13.98,150.65,4.73,36.98,172.55,161.12,60.15,79.63,41.47,47.36,105.39,29.05,4130.03,51.95,148.35,8.16,82.22,39.58,197.27,79.68,52.96,44.09,18.37,2149592.0,391495.0,39686.0,104283.0,625463.0,629149.0,4298784.0,2909278.0,274990.0,3146565.0,121391.0,835649.0,1435119.0,109275.0,2013859.0,550742.0,3020785.0,373210.0,75871.0,107370.0,12179.0,4214863.0,85307.0,69987.0,10518943.0,875694.0,3707272.0,748488.0,348883.0,193915.0,750.0,22933.0,275982.0,1197128.0,1791717.0,307568.0,679908.0,1413816.0,1517556.0,909388.0,1041115.0
2021-10-18,63.8,126.04,34.49,31.0,85.68,29.18,4.57,33.15,35.15,60.97,38.81,75.66,331.84,33.19,24.88,44.96,42.12,96.41,14.06,149.96,4.68,36.88,170.79,159.6,59.75,79.41,41.87,46.67,105.26,28.86,4182.0,52.3,148.29,8.14,81.3,39.14,204.5,79.43,52.72,44.67,18.42,1686113.0,535124.0,23173.0,53965.0,483207.0,451150.0,4380534.0,2822201.0,264527.0,3569801.0,139784.0,1121313.0,1154070.0,82872.0,751817.0,340827.0,2147782.0,461557.0,88582.0,32399.0,13647.0,3025274.0,48854.0,35684.0,4434167.0,881191.0,3228923.0,929960.0,483307.0,296231.0,574.0,23821.0,515217.0,400630.0,1474112.0,242855.0,1198528.0,1290792.0,2023275.0,557915.0,1041466.0
2021-10-19,64.54,129.59,34.87,31.31,86.47,29.26,4.32,33.22,35.63,60.56,39.03,77.36,343.09,33.35,24.84,44.7,41.65,97.21,13.64,147.39,4.7107,36.81,170.65,161.72,59.79,79.88,41.82,47.01,104.98,28.84,4219.99,52.47,148.5,7.85,81.34,38.65,203.53,80.1,52.51,44.1,18.23,1553226.0,428126.0,17915.0,117737.0,538126.0,396746.0,4826101.0,1969263.0,184716.0,3152888.0,140688.0,977679.0,1433562.0,84419.0,911449.0,365943.0,1822836.0,244507.0,103860.0,36471.0,16861.0,3848860.0,39409.0,33165.0,6977963.0,626689.0,2550629.0,1033873.0,376482.0,287832.0,446.0,6862.0,371525.0,1613929.0,2066432.0,220617.0,611322.0,1236049.0,1815812.0,500590.0,781718.0
2021-10-20,64.84,131.12,35.11,32.05,87.58,29.52,4.3,33.7,35.47,60.42,39.31,77.34,344.05,33.95,25.08,44.9,41.88,96.86,13.795,148.1,4.69,36.92,171.85,159.3,60.29,80.69,42.47,46.59,105.23,28.92,4195.02,53.02,147.99,8.01,79.82,39.04,202.3,81.23,52.8,44.1,17.91,2289957.0,293835.0,59412.0,117241.0,996815.0,488084.0,6151996.0,2073354.0,150663.0,2567573.0,99141.0,752609.0,1001860.0,116082.0,780719.0,462148.0,1307982.0,219562.0,38330.0,32679.0,16288.0,3493552.0,63584.0,57879.0,4228850.0,880748.0,5871248.0,832717.0,468540.0,398734.0,487.0,8558.0,312051.0,972328.0,2737724.0,220419.0,797321.0,1457481.0,1441481.0,444096.0,816436.0
2021-10-21,64.87,131.79,35.32,31.96,87.69,29.31,4.03,33.34,35.5,59.99,41.3,76.63,342.93,33.83,25.01,44.46,41.66,97.16,13.17,147.3,4.71,36.38,171.77,145.02,60.16,80.31,42.17,46.12,105.61,29.05,4119.01,52.75,147.89,8.0,79.63,38.7,210.42,81.19,53.38,44.01,18.3,1488904.0,327134.0,24302.0,124315.0,683741.0,353064.0,6113722.0,1576358.0,164865.0,2576045.0,255016.0,761347.0,876412.0,84885.0,479763.0,349674.0,1619733.0,181929.0,118886.0,35286.0,5950.0,5243693.0,77461.0,116608.0,5713589.0,1043577.0,3932338.0,1042176.0,191072.0,171096.0,437.0,13957.0,304522.0,662446.0,1567110.0,254996.0,1499902.0,1156793.0,2629551.0,382742.0,1209636.0
2021-10-22,66.22,130.63,35.35,32.5,88.33,29.09,3.93,33.34,35.95,59.67,42.09,78.52,340.71,33.86,25.07,44.7,42.01,97.01,13.14,148.4,4.6,36.38,173.5,145.36,60.52,80.73,42.01,45.63,107.3,29.05,4126.03,51.81,147.34,8.08,78.68,38.6,208.21,82.5,53.71,44.11,18.0,1692194.0,563395.0,48312.0,193481.0,665484.0,446407.0,7201208.0,1308914.0,132239.0,1451723.0,201483.0,738217.0,825953.0,62468.0,591469.0,354523.0,1048531.0,210393.0,34168.0,33686.0,18187.0,3408010.0,53114.0,114576.0,3822628.0,815738.0,2652901.0,1128802.0,699444.0,105363.0,500.0,14912.0,227875.0,1956800.0,1418442.0,186875.0,782048.0,1283263.0,1742983.0,351027.0,624341.0
2021-10-25,66.63,133.32,35.49,34.35,88.32,29.34,3.93,32.89,36.02,59.13,41.24,79.76,352.72,33.99,25.19,44.63,41.95,97.18,13.57,147.27,4.52,36.22,174.45,145.93,60.34,80.68,42.43,45.17,106.18,29.03,4035.16,52.58,147.79,8.2,78.05,37.75,211.03,83.29,53.51,43.98,18.12,2424067.0,444983.0,27292.0,291706.0,773222.0,494613.0,3060553.0,2376289.0,134779.0,1905625.0,149462.0,1048947.0,1564845.0,62314.0,2047939.0,352672.0,1100838.0,248334.0,55893.0,36608.0,31260.0,5690940.0,73943.0,100231.0,4979720.0,862531.0,2805360.0,1284917.0,516286.0,235403.0,488.0,13289.0,292390.0,783913.0,1822887.0,279919.0,763270.0,1671256.0,1554211.0,363951.0,1205734.0
2021-10-26,65.36,128.35,35.6,33.92,87.25,29.47,3.77,33.03,36.03,58.54,40.63,79.41,341.15,33.49,25.16,44.64,42.19,96.27,13.17,147.96,4.59,36.44,175.01,141.4,60.83,81.06,41.87,45.15,105.66,28.96,3968.95,52.29,149.58,7.82,77.04,37.7,206.82,82.49,54.0,42.54,17.57,3275966.0,536685.0,39605.0,181926.0,1050511.0,355076.0,2992843.0,2439000.0,182126.0,2178458.0,126505.0,874803.0,1386285.0,73974.0,1071201.0,223064.0,1242071.0,270141.0,27013.0,48907.0,7837.0,8539744.0,98448.0,61703.0,3938846.0,831686.0,3048859.0,1060396.0,279984.0,407210.0,896.0,15503.0,338253.0,647881.0,2681539.0,258443.0,801568.0,1203896.0,1647556.0,474140.0,905599.0
2021-10-27,64.53,126.51,35.57,33.06,90.62,29.14,3.87,32.62,36.14,56.74,40.51,79.3,338.23,33.13,24.65,44.32,42.26,94.19,13.56,146.8,4.49,36.4,173.17,140.45,60.39,80.47,41.16,45.72,101.74,28.84,3883.95,51.65,147.36,7.46,76.42,36.37,206.91,80.63,53.54,41.79,17.29,2638026.0,783865.0,64662.0,129290.0,2072954.0,424641.0,3771761.0,3019102.0,137440.0,3701814.0,241811.0,998065.0,2003076.0,72257.0,768096.0,296374.0,1859953.0,474646.0,17340.0,80909.0,23977.0,7886315.0,70646.0,84875.0,5127563.0,862703.0,5121830.0,2014883.0,387833.0,471982.0,1063.0,10702.0,447869.0,1607604.0,1799877.0,439426.0,614814.0,1520608.0,1536059.0,357364.0,957317.0
2021-10-28,64.84,124.19,35.57,33.86,92.91,29.48,4.09,32.78,36.69,57.57,41.3,84.06,349.7,33.44,24.87,44.92,42.86,95.07,13.34,148.29,4.51,36.48,171.46,143.5,60.95,81.18,41.87,45.83,101.98,28.2,3937.39,53.3,147.7,7.58,76.64,36.65,210.09,81.01,53.88,42.85,17.52,2991941.0,1111252.0,84928.0,89588.0,2044238.0,384038.0,4140771.0,4022319.0,172046.0,1523216.0,219310.0,1711820.0,1897964.0,60894.0,633850.0,237871.0,2204643.0,393880.0,53040.0,41341.0,16917.0,5816148.0,97322.0,122086.0,5106170.0,812565.0,3599588.0,1350470.0,350931.0,613921.0,852.0,22133.0,287159.0,1026231.0,1374986.0,475895.0,692392.0,1389803.0,1338796.0,334515.0,866887.0
2021-10-29,64.24,122.21,35.6,34.06,92.64,29.44,4.13,32.2,36.06,56.8,40.2,84.52,342.31,33.49,24.75,44.87,42.32,95.23,13.8875,147.55,4.44,35.89,170.0,145.67,60.74,80.23,41.57,45.23,101.48,28.16,3850.02,51.63,148.46,7.76,76.9,36.14,217.17,79.97,53.58,43.39,17.36,3301666.0,844031.0,41998.0,97777.0,1302578.0,503553.0,4610057.0,3338065.0,199285.0,3624754.0,222418.0,1597304.0,1562450.0,79432.0,911388.0,340658.0,4596247.0,487104.0,38034.0,61222.0,10523.0,6246866.0,396304.0,88218.0,5074360.0,1571263.0,3543948.0,1392212.0,410933.0,777817.0,940.0,49393.0,267258.0,890267.0,2769638.0,362156.0,1080502.0,1771169.0,1785631.0,562345.0,689547.0
2021-11-01,63.61,123.93,35.4,34.86,92.12,30.26,4.07,32.42,36.33,57.59,42.09,85.34,358.75,33.95,24.93,45.07,42.95,95.62,13.15,151.16,4.55,36.73,168.43,148.24,60.91,80.69,41.46,47.26,102.54,28.53,4000.82,51.38,147.77,7.81,78.37,37.05,213.83,80.83,53.77,44.7,18.09,3182219.0,699445.0,19278.0,169617.0,1446515.0,738802.0,1403138.0,5488477.0,134709.0,1692116.0,226544.0,1038489.0,2386294.0,83715.0,732662.0,490471.0,1737234.0,496798.0,58484.0,63639.0,10700.0,5021158.0,158163.0,81238.0,4639639.0,814374.0,6506885.0,1045382.0,367310.0,836868.0,2038.0,24911.0,513087.0,1024523.0,1618219.0,583101.0,635133.0,969248.0,1627802.0,499356.0,992480.0
2021-11-02,63.37,124.73,35.22,34.19,91.13,31.17,3.98,32.83,36.59,56.41,41.69,82.69,355.3,33.8,25.16,45.1,43.07,92.51,13.15,153.04,4.62,37.08,169.22,149.36,61.36,81.36,37.64,45.91,102.91,28.29,4000.0,51.22,147.05,7.72,77.61,36.28,215.64,81.53,53.82,44.91,17.92,2757683.0,638381.0,26290.0,143711.0,910013.0,1007782.0,1646418.0,4024571.0,123610.0,3363235.0,122190.0,761324.0,1336612.0,78547.0,650156.0,411873.0,2054722.0,1070904.0,58484.0,48363.0,17924.0,5512025.0,106828.0,44296.0,5370046.0,870893.0,14541858.0,1106845.0,355724.0,437558.0,779.0,29142.0,452259.0,648629.0,1523159.0,349490.0,531992.0,1267787.0,1786787.0,484948.0,1560482.0
2021-11-03,64.9,121.91,35.62,35.14,91.46,33.25,4.3,33.0,37.01,58.11,41.73,83.88,343.05,29.81,25.5,45.61,43.36,95.94,13.31,155.64,4.58,37.42,162.09,153.78,62.34,82.25,39.48,46.47,105.08,28.26,4011.59,52.65,162.76,7.81,77.38,37.05,215.77,81.72,54.06,48.2,18.56,4029075.0,724613.0,43471.0,288905.0,1451843.0,2908033.0,4635466.0,2508060.0,164729.0,3941923.0,390103.0,857971.0,2948420.0,548227.0,804025.0,488695.0,2368557.0,640319.0,261492.0,60956.0,16415.0,4854355.0,235430.0,71309.0,7451109.0,897815.0,6415846.0,1132484.0,295287.0,310598.0,475.0,20614.0,1175583.0,370822.0,1751129.0,603410.0,590580.0,1152203.0,1706219.0,725079.0,1327994.0
2021-11-04,64.23,122.24,36.2,37.03,92.57,32.51,4.14,32.65,36.94,58.5,41.89,83.77,350.85,28.85,25.27,45.17,43.14,96.38,13.88,154.82,4.73,37.19,159.89,153.82,62.09,81.31,38.8,46.28,103.86,28.09,4020.01,51.94,163.91,7.49,77.71,36.17,218.07,81.07,52.87,48.13,18.08,2174682.0,517993.0,43252.0,511749.0,958840.0,1287560.0,2364526.0,2727681.0,143032.0,2958568.0,177466.0,625233.0,1334283.0,312408.0,1044641.0,444855.0,1466097.0,377775.0,83227.0,58324.0,43740.0,3792759.0,168942.0,51327.0,5914266.0,883973.0,4556828.0,1058347.0,269229.0,369198.0,539.0,13275.0,632574.0,876323.0,1839506.0,499742.0,525574.0,835130.0,2989637.0,452445.0,2289751.0
2021-11-05,64.49,124.86,37.13,37.42,92.92,33.22,4.32,32.59,36.85,59.2,43.09,84.8,355.2,29.72,25.24,45.86,43.21,98.23,14.07,156.78,4.72,37.84,160.77,159.6,62.26,81.23,37.35,48.54,105.0,28.04,4041.85,53.46,164.73,7.66,81.31,35.94,220.05,81.56,52.86,49.93,19.2,2371542.0,504784.0,20934.0,225880.0,887104.0,1719244.0,2385895.0,2288199.0,207449.0,2415182.0,137908.0,679470.0,1422879.0,210363.0,783443.0,725670.0,1280506.0,559440.0,103114.0,45491.0,28424.0,8470666.0,93225.0,44561.0,4609279.0,714652.0,22079831.0,1308316.0,295124.0,400988.0,243.0,19028.0,356668.0,507232.0,2562139.0,830431.0,787515.0,1143048.0,2377514.0,553496.0,3212235.0
2021-11-08,63.8,126.03,36.33,37.75,92.49,33.74,4.2,32.29,37.27,62.54,42.48,83.44,360.86,29.16,25.3,45.81,43.54,99.03,13.9,155.86,4.74,37.2,161.69,156.86,61.88,80.32,37.72,47.15,104.24,28.19,4052.99,54.85,167.0,7.72,80.41,37.43,221.4,81.37,52.81,49.47,20.33,2563241.0,609638.0,39408.0,250828.0,550634.0,1073534.0,1791303.0,3785872.0,173633.0,3991300.0,139438.0,958027.0,1540514.0,161249.0,713718.0,810051.0,1910494.0,311635.0,24899.0,37346.0,17883.0,5064072.0,94338.0,105967.0,4321119.0,1240584.0,14272603.0,1729742.0,403251.0,548132.0,502.0,42710.0,374155.0,389291.0,2710132.0,1045192.0,845062.0,1051171.0,2497556.0,456989.0,2936245.0
2021-11-09,64.43,122.14,36.63,38.37,92.89,33.06,4.31,32.54,36.68,63.22,41.96,81.88,355.81,29.05,25.52,47.95,43.25,99.76,13.86,155.48,4.6884,37.35,161.08,157.04,62.24,80.98,37.51,46.37,106.22,28.1,4046.01,55.05,171.31,7.74,79.6,37.35,220.86,81.52,52.95,49.5,20.64,1831170.0,829539.0,9321.0,182343.0,769013.0,658145.0,2175837.0,3701583.0,170241.0,2230131.0,121144.0,1488198.0,1390864.0,110992.0,1019824.0,702296.0,1714086.0,402527.0,91728.0,31340.0,27538.0,4061383.0,51889.0,44591.0,4258245.0,840829.0,8298234.0,1714557.0,249822.0,365877.0,313.0,12717.0,487061.0,604388.0,3916619.0,817629.0,594409.0,1169892.0,2375946.0,322185.0,1499813.0
2021-11-10,65.39,122.82,37.01,38.24,92.3,32.65,4.24,32.48,36.45,62.97,40.73,78.17,352.61,29.32,25.49,48.09,43.5,100.64,13.87,155.01,4.57,37.49,162.15,154.48,62.73,82.31,36.08,48.54,106.26,28.04,4000.01,54.06,167.45,6.73,78.55,36.51,217.26,82.54,52.97,50.31,20.57,2792921.0,516808.0,21234.0,149695.0,1076463.0,589096.0,3463366.0,3476881.0,238268.0,3615082.0,104495.0,1883720.0,1068036.0,90471.0,1252341.0,757349.0,1700730.0,436699.0,32902.0,40972.0,15988.0,4391974.0,111558.0,28008.0,7044047.0,1117400.0,6901159.0,2535978.0,237939.0,426552.0,400.0,16676.0,356557.0,2150745.0,2572522.0,936469.0,472596.0,1574122.0,1863156.0,452515.0,1098018.0
2021-11-11,66.14,123.96,37.6,38.46,93.96,32.67,4.26,32.08,36.24,63.8,40.63,79.03,356.01,29.27,25.5,42.15,43.34,99.41,14.15,154.11,4.83,37.28,163.21,156.73,62.47,81.46,36.81,47.95,105.88,29.06,4006.13,53.41,174.96,6.56,77.57,34.62,218.63,83.13,52.46,51.52,20.65,1797858.0,626574.0,27096.0,135339.0,828320.0,499646.0,1651860.0,3099654.0,151196.0,2068733.0,98636.0,1014169.0,782685.0,72595.0,1506068.0,6499931.0,2245976.0,209445.0,104819.0,52609.0,2503768.0,3380441.0,67466.0,20374.0,3661488.0,805797.0,5026338.0,1274829.0,144270.0,774340.0,401.0,7910.0,426395.0,2069946.0,1984743.0,837070.0,463099.0,1580869.0,3189481.0,345980.0,1251612.0
2021-11-12,65.93,128.08,37.35,37.69,95.13,32.93,4.25,32.25,36.36,64.57,41.6,76.62,358.86,28.98,26.08,41.69,43.42,99.32,14.2,154.85,4.67,37.22,163.48,158.15,62.78,81.76,37.39,46.57,106.62,28.92,4013.02,51.94,176.89,7.08,76.21,36.27,221.16,81.23,52.46,51.06,20.76,1506024.0,592112.0,14765.0,143593.0,969638.0,450749.0,1529558.0,4357583.0,142507.0,2251321.0,114367.0,1387950.0,999201.0,109136.0,1971164.0,1737370.0,1796114.0,266450.0,76388.0,39941.0,105525.0,4479138.0,56050.0,17638.0,5172000.0,679502.0,4227901.0,1758550.0,212414.0,363590.0,298.0,23770.0,594424.0,1993997.0,2015225.0,904617.0,491580.0,2791579.0,1893044.0,390927.0,892203.0
2021-11-15,66.95,127.45,37.24,37.35,96.15,33.09,4.21,32.3,37.06,65.55,42.1,77.69,361.15,29.06,27.04,42.05,43.43,100.09,14.05,156.98,4.76,37.62,164.95,158.67,62.85,82.69,37.89,46.82,107.65,29.13,4014.99,47.64,171.45,6.78,76.43,38.04,222.89,84.11,52.32,50.9,21.48,2027590.0,493020.0,18750.0,153764.0,977673.0,510528.0,927915.0,3438843.0,151055.0,2744055.0,125159.0,1146301.0,975421.0,120757.0,2784420.0,5146848.0,2142290.0,268395.0,56104.0,59666.0,43138.0,5967216.0,62846.0,44902.0,3503297.0,876810.0,4978665.0,824833.0,225815.0,199729.0,542.0,38012.0,487045.0,1115723.0,1757502.0,857374.0,511303.0,4097509.0,2258446.0,369266.0,1262233.0
2021-11-16,66.4,125.57,36.79,37.3,95.73,32.76,4.14,31.99,37.17,65.48,42.75,75.81,362.01,28.5,26.85,40.49,43.09,99.52,13.932,152.03,4.75,37.04,164.62,159.87,62.47,83.48,37.1,45.89,106.36,28.73,3970.04,47.69,171.62,6.78,76.53,39.0,229.08,83.58,52.01,51.42,21.43,1983254.0,448928.0,31066.0,105866.0,1114891.0,495965.0,1713925.0,3037913.0,172544.0,3412928.0,187413.0,1074619.0,1162169.0,131857.0,1468439.0,3551973.0,1589259.0,246235.0,219391.0,77868.0,51786.0,5228531.0,82631.0,37757.0,6405037.0,877189.0,7513190.0,944598.0,326103.0,402322.0,760.0,33290.0,307512.0,910169.0,2872231.0,598617.0,1047525.0,2434670.0,2438440.0,590678.0,1352343.0
2021-11-17,65.66,121.92,36.34,36.74,95.63,32.38,4.1,31.81,37.24,65.28,42.39,74.0,353.52,27.75,26.87,40.78,43.3,98.87,13.65,149.76,4.59,36.56,161.43,159.97,62.17,83.95,36.39,44.77,105.95,28.94,3943.05,47.94,168.75,6.66,75.66,38.68,226.33,82.59,51.77,49.99,20.93,1937421.0,971176.0,28259.0,122118.0,1272697.0,629301.0,1715492.0,2208029.0,184564.0,3280767.0,167390.0,1046402.0,1647647.0,123616.0,1549163.0,3044186.0,1406395.0,424383.0,103271.0,60844.0,40354.0,6974241.0,99127.0,39196.0,10948910.0,984492.0,5625306.0,1322087.0,298123.0,389046.0,394.0,33589.0,325602.0,607058.0,2314945.0,520902.0,729623.0,1859017.0,2007778.0,320150.0,979829.0
2021-11-18,66.59,120.64,36.42,37.29,96.02,30.99,4.06,31.12,36.51,67.57,41.68,73.08,357.11,27.42,26.69,41.98,42.62,98.37,13.9,148.29,4.5,35.37,160.92,157.72,62.34,83.55,36.82,44.23,105.24,28.74,3944.01,45.55,165.76,6.62,74.93,37.93,229.23,82.56,51.32,50.67,18.39,2630150.0,764926.0,21348.0,379169.0,848393.0,1143535.0,1763699.0,6941958.0,161874.0,5345755.0,144997.0,1325908.0,2228732.0,103763.0,1337704.0,1793335.0,1168044.0,262717.0,186075.0,65404.0,83533.0,21736472.0,99949.0,39341.0,7297843.0,1007723.0,3749156.0,1540919.0,471108.0,460479.0,574.0,35569.0,364199.0,1359179.0,2408550.0,607053.0,638177.0,2875004.0,3047011.0,428944.0,2324249.0
2021-11-19,65.34,118.73,36.1,36.56,94.11,30.75,4.05,30.72,36.8,65.19,42.66,71.44,346.15,26.9,26.8,40.59,42.63,96.89,14.2,144.55,4.5,35.34,157.92,158.55,60.52,83.97,36.25,43.9,101.33,28.61,3925.01,45.53,165.88,6.64,74.17,37.44,230.56,81.51,51.46,50.01,18.87,4874509.0,809569.0,15484.0,121654.0,878245.0,870302.0,1900393.0,3439412.0,200369.0,2867604.0,322278.0,1374622.0,1743761.0,102080.0,1730208.0,1248344.0,1783368.0,505036.0,91902.0,68268.0,31892.0,8975570.0,124051.0,58721.0,10543326.0,1686116.0,5967281.0,1376013.0,944531.0,570741.0,1086.0,25284.0,357317.0,690895.0,3266355.0,480131.0,941337.0,2018151.0,2919081.0,270092.0,1063647.0
2021-11-22,66.42,121.01,36.05,37.1,94.21,31.09,3.8,31.37,37.22,65.01,42.16,72.77,349.16,27.47,26.76,41.0,43.02,97.82,13.68,147.58,4.54,35.47,161.4,159.69,60.97,84.77,36.41,45.48,103.82,28.62,3951.01,46.69,164.8,6.56,75.37,38.32,228.99,83.13,51.27,52.09,18.4,2553384.0,365179.0,22957.0,103617.0,973383.0,618785.0,2737412.0,4869806.0,401889.0,2349344.0,95964.0,1216048.0,1708260.0,104545.0,970049.0,1086332.0,1703468.0,219400.0,27763.0,58048.0,56959.0,22907647.0,69593.0,29043.0,7272422.0,1677821.0,3358543.0,1411348.0,570771.0,282634.0,677.0,26464.0,252109.0,641364.0,1880550.0,337454.0,578535.0,1729984.0,3098055.0,610962.0,957035.0
2021-11-23,66.75,121.31,35.65,37.25,94.3,30.76,3.85,31.53,37.83,65.24,44.17,74.13,349.28,27.28,26.97,41.1,43.25,98.46,13.64,148.51,4.48,35.82,163.2,157.57,61.41,85.41,36.75,44.96,103.77,28.6,3989.97,46.37,164.88,6.53,76.51,38.5,225.3,83.24,52.25,51.02,18.16,2475862.0,457022.0,39170.0,114828.0,640858.0,466646.0,2887037.0,3996020.0,216657.0,2368778.0,140623.0,1082909.0,1682294.0,124085.0,864659.0,1040211.0,2134206.0,151679.0,125394.0,45574.0,24629.0,9911887.0,87780.0,35398.0,6544231.0,1115564.0,2977453.0,1261729.0,492807.0,214980.0,617.0,20719.0,278876.0,582937.0,2862361.0,456841.0,690790.0,2131565.0,3243417.0,435441.0,1041252.0
2021-11-24,66.32,124.09,35.25,36.75,92.84,30.54,3.85,31.6,37.5,65.14,43.25,73.26,367.86,27.3,27.02,41.78,42.94,98.16,13.07,149.55,4.54,35.19,162.11,159.35,61.32,85.49,36.35,44.42,103.69,28.73,3940.01,45.95,165.08,6.46,76.33,38.64,225.82,83.24,52.1,50.6,17.98,3321936.0,668759.0,68604.0,65694.0,841564.0,833697.0,1593245.0,2939641.0,198999.0,1138843.0,135029.0,635883.0,4482948.0,76371.0,1122358.0,517922.0,1176593.0,270466.0,140120.0,58870.0,20861.0,7058242.0,78376.0,20360.0,5120363.0,948277.0,3143391.0,698721.0,307668.0,226703.0,412.0,16657.0,527295.0,522912.0,1684491.0,339949.0,427451.0,1314432.0,2277659.0,266985.0,845918.0
2021-11-26,64.4,117.28,35.53,35.19,90.48,30.5,3.68,31.6,36.91,62.8,41.74,71.28,359.3,26.49,26.46,41.63,42.81,96.61,12.466,142.15,4.56,34.83,157.59,150.72,60.25,85.54,35.32,42.39,102.15,28.26,3901.64,45.0,161.43,6.31,72.73,38.48,228.36,81.34,52.49,48.96,17.36,2181763.0,366008.0,21332.0,113498.0,902383.0,683453.0,1366054.0,2609368.0,105859.0,1396136.0,119185.0,913377.0,2308742.0,119383.0,616578.0,544689.0,1174658.0,295029.0,53930.0,82398.0,6230.0,7366758.0,57175.0,36790.0,4999828.0,1402288.0,3869830.0,1284651.0,180442.0,252851.0,685.0,21474.0,211870.0,582072.0,2905247.0,327273.0,592590.0,1171471.0,4234082.0,248279.0,1073349.0
